Empresa,Canal_Distribuicao,Mercado,Volume_Venda,Data
E2,C2,AL,0.0,2019-01-01 00:00:00.000
E2,C2,AL,0.0,2019-02-01 00:00:00.000
E2,C2,AL,0.0,2019-03-01 00:00:00.000
E2,C2,AL,0.0,2019-04-01 00:00:00.000
E2,C2,AL,0.0,2019-05-01 00:00:00.000
E2,C2,AL,0.0,2019-06-01 00:00:00.000
E2,C2,AL,0.0,2019-07-01 00:00:00.000
E2,C2,AL,0.0,2019-08-01 00:00:00.000
E2,C2,AL,0.0,2019-09-01 00:00:00.000
E2,C2,AL,0.0,2019-10-01 00:00:00.000
E2,C2,AL,0.0,2019-11-01 00:00:00.000
E2,C2,AL,0.0,2019-12-01 00:00:00.000
E2,C2,AL,0.0,2020-01-01 00:00:00.000
E2,C2,AL,0.0,2020-02-01 00:00:00.000
E2,C2,AL,0.0,2020-03-01 00:00:00.000
E2,C2,AL,0.0,2020-04-01 00:00:00.000
E2,C2,AL,0.0,2020-05-01 00:00:00.000
E2,C2,AL,0.0,2020-06-01 00:00:00.000
E2,C2,AL,0.0,2020-07-01 00:00:00.000
E2,C2,AL,0.0,2020-08-01 00:00:00.000
E2,C2,AL,0.0,2020-09-01 00:00:00.000
E2,C2,AL,0.0,2020-10-01 00:00:00.000
E2,C2,AL,0.0,2021-01-01 00:00:00.000
E2,C2,JP,19852.0,2012-01-01 00:00:00.000
E2,C2,JP,29182.0,2012-02-01 00:00:00.000
E2,C2,JP,26186.0,2012-03-01 00:00:00.000
E2,C2,JP,0.0,2012-04-01 00:00:00.000
E2,C2,JP,49344.0,2012-05-01 00:00:00.000
E2,C2,JP,0.0,2012-06-01 00:00:00.000
E2,C2,JP,35352.0,2012-07-01 00:00:00.000
E2,C2,JP,21296.0,2012-08-01 00:00:00.000
E2,C2,JP,16684.0,2012-09-01 00:00:00.000
E2,C2,JP,0.0,2012-10-01 00:00:00.000
E2,C2,JP,21920.0,2012-11-01 00:00:00.000
E2,C2,JP,33284.0,2012-12-01 00:00:00.000
